,name,customer_id,rating
6606,Diverse zero administration superstructure,98,3
6607,Profit-focused coherent encryption,205,3
6608,Cross-platform zero administration throughput,134,3
6609,Diverse zero administration superstructure,247,3
6610,Diverse zero administration superstructure,82,3
6611,Diverse zero administration superstructure,242,3
6612,Cross-platform zero administration throughput,174,3
6613,Diverse zero administration superstructure,214,3
6614,Cross-platform zero administration throughput,194,3
6615,Profit-focused coherent encryption,83,3
6616,Profit-focused coherent encryption,203,3
6617,Cross-platform zero administration throughput,189,3
6618,Profit-focused coherent encryption,121,3
6619,Profit-focused coherent encryption,62,3
6620,Profit-focused coherent encryption,128,3
6621,Persevering actuating functionalities,191,3
6622,Intuitive bottom-line application,75,3
6623,Devolved interactive core,52,3
6624,Quality-focused zero tolerance infrastructure,98,3
6625,Front-line bifurcated infrastructure,122,3
6626,Synergistic tangible frame,96,3
6627,Synergistic tangible frame,233,3
6628,Quality-focused zero tolerance infrastructure,210,3
6629,Synergistic tangible frame,145,3
6630,Synergistic tangible frame,117,3
6631,Synergistic tangible frame,233,3
6632,Intuitive bottom-line application,136,3
6633,Synergistic tangible frame,135,3
6634,Synergistic tangible frame,172,3
6635,Intuitive bottom-line application,250,3
6636,Fundamental zero tolerance hub,73,3
6637,Upgradable leadingedge paradigm,77,3
6638,Visionary national access,60,3
6639,Profound non-volatile complexity,181,3
6640,Progressive human-resource paradigm,223,3
6641,Progressive human-resource paradigm,91,3
6642,Pre-emptive 24hour collaboration,88,3
6643,Progressive human-resource paradigm,156,3
6644,Pre-emptive 24hour collaboration,87,3
6645,Versatile homogeneous parallelism,60,3
6646,Pre-emptive 24hour collaboration,51,3
6647,Versatile homogeneous parallelism,166,3
6648,Versatile homogeneous parallelism,55,3
6649,Versatile homogeneous parallelism,133,3
6650,Versatile homogeneous parallelism,97,3
6651,Versatile homogeneous parallelism,126,3
6652,Versatile homogeneous parallelism,58,3
6653,Versatile homogeneous parallelism,178,3
6654,Pre-emptive 24hour collaboration,175,3
6655,Pre-emptive 24hour collaboration,187,3
6656,Versatile homogeneous parallelism,229,3
6657,Pre-emptive 24hour collaboration,126,3
6658,Virtual executive flexibility,68,3
6659,Virtual executive flexibility,61,3
6660,Virtual executive flexibility,145,3
6661,Virtual executive flexibility,131,3
6662,Pre-emptive 24hour collaboration,195,3
6663,Pre-emptive 24hour collaboration,71,3
6664,Reduced maximized methodology,249,3
6665,Virtual executive flexibility,168,3
6666,Reduced maximized methodology,70,3
6667,Virtual executive flexibility,126,3
6668,Reduced maximized methodology,228,3
6669,Progressive human-resource paradigm,174,3
6670,Progressive human-resource paradigm,57,3
6671,Progressive human-resource paradigm,71,3
6672,Vision-oriented scalable archive,177,3
6673,Mandatory reciprocal productivity,78,3
6674,Mandatory reciprocal productivity,204,3
6675,Mandatory reciprocal productivity,197,3
6676,Phased tangible budgetary management,5,3
6677,Phased tangible budgetary management,31,3
6678,Phased tangible budgetary management,28,3
6679,Organic bottom-line extranet,26,3
6680,Organic bottom-line extranet,50,3
6681,Organic bottom-line extranet,22,3
6682,Organic bottom-line extranet,7,3
6683,Organic bottom-line extranet,10,3
6684,Vision-oriented scalable archive,79,3
6685,Vision-oriented scalable archive,139,3
6686,Proactive non-volatile standardization,30,3
6687,Progressive human-resource paradigm,96,3
6688,Proactive non-volatile standardization,22,3
6689,Proactive non-volatile standardization,18,3
6690,Proactive non-volatile standardization,1,3
6691,Vision-oriented scalable archive,138,3
6692,Switchable 24hour access,36,3
6693,Switchable 24hour access,34,3
6694,Switchable 24hour access,14,3
6695,Switchable 24hour access,31,3
6696,Configurable incremental leverage,176,3
6697,Configurable incremental leverage,55,3
6698,Progressive human-resource paradigm,122,3
6699,Progressive human-resource paradigm,140,3
6700,Configurable incremental leverage,89,3
6701,Virtual executive flexibility,138,3
6702,Reduced maximized methodology,75,3
6703,Grass-roots 4thgeneration open system,22,3
6704,Profound non-volatile complexity,212,3
6705,Team-oriented reciprocal focus group,246,3
6706,Team-oriented reciprocal focus group,81,3
6707,Team-oriented reciprocal focus group,189,3
6708,Team-oriented reciprocal focus group,69,3
6709,Team-oriented reciprocal focus group,193,3
6710,Innovative maximized secured line,181,3
6711,Optional leadingedge solution,115,3
6712,Team-oriented reciprocal focus group,231,3
6713,Team-oriented reciprocal focus group,92,3
6714,Optional leadingedge solution,248,3
6715,Team-oriented reciprocal focus group,87,3
6716,Team-oriented reciprocal focus group,169,3
6717,Optimized web-enabled help-desk,244,3
6718,Optional leadingedge solution,85,3
6719,Optional leadingedge solution,244,3
6720,Optimized web-enabled help-desk,75,3
6721,Optimized web-enabled help-desk,96,3
6722,Optional leadingedge solution,149,3
6723,Optimized web-enabled help-desk,207,3
6724,Optional leadingedge solution,210,3
6725,Optimized web-enabled help-desk,242,3
6726,Optimized web-enabled help-desk,225,3
6727,Robust well-modulated archive,159,3
6728,Optional leadingedge solution,105,3
6729,Robust well-modulated archive,169,3
6730,Optional leadingedge solution,72,3
6731,Robust well-modulated archive,165,3
6732,Robust well-modulated archive,131,3
6733,Enterprise-wide hybrid open architecture,139,3
6734,Reverse-engineered zero administration algorithm,61,3
6735,Reverse-engineered zero administration algorithm,108,3
6736,Reverse-engineered zero administration algorithm,206,3
6737,Persistent user-facing hub,105,3
6738,Profound non-volatile complexity,173,3
6739,Profound non-volatile complexity,106,3
6740,Profound non-volatile complexity,212,3
6741,Profound non-volatile complexity,101,3
6742,Profound non-volatile complexity,144,3
6743,Persistent user-facing hub,99,3
6744,Persistent user-facing hub,61,3
6745,Persistent user-facing hub,177,3
6746,Persistent user-facing hub,60,3
6747,Persistent user-facing hub,88,3
6748,Persistent user-facing hub,160,3
6749,Persistent user-facing hub,73,3
6750,Persistent user-facing hub,135,3
6751,Persistent user-facing hub,227,3
6752,Innovative maximized secured line,241,3
6753,Persistent user-facing hub,160,3
6754,Persistent user-facing hub,126,3
6755,Persistent user-facing hub,227,3
6756,Profit-focused composite initiative,149,3
6757,Profit-focused composite initiative,61,3
6758,Profit-focused composite initiative,225,3
6759,Enhanced national matrix,198,3
6760,Innovative maximized secured line,76,3
6761,Profit-focused composite initiative,202,3
6762,Innovative maximized secured line,214,3
6763,Profit-focused composite initiative,208,3
6764,Reverse-engineered zero administration algorithm,213,3
6765,Reverse-engineered zero administration algorithm,243,3
6766,Mandatory reciprocal productivity,156,3
6767,Profound methodical forecast,37,3
6768,Upgradable leadingedge paradigm,93,3
6769,Self-enabling leadingedge utilization,20,3
6770,Customizable object-oriented support,43,3
6771,Customizable object-oriented support,38,3
6772,Customizable object-oriented support,30,3
6773,Innovative context-sensitive matrices,23,3
6774,Innovative context-sensitive matrices,36,3
6775,Mandatory secondary policy,233,3
6776,Innovative context-sensitive matrices,11,3
6777,Mandatory secondary policy,94,3
6778,Innovative context-sensitive matrices,8,3
6779,Innovative context-sensitive matrices,37,3
6780,Right-sized didactic function,42,3
6781,Right-sized didactic function,6,3
6782,Right-sized didactic function,22,3
6783,Mandatory secondary policy,179,3
6784,Right-sized didactic function,12,3
6785,Vision-oriented solution-oriented hub,25,3
6786,Vision-oriented solution-oriented hub,19,3
6787,Vision-oriented solution-oriented hub,36,3
6788,Vision-oriented solution-oriented hub,35,3
6789,Vision-oriented solution-oriented hub,28,3
6790,Stand-alone zero-defect challenge,187,3
6791,Synchronized multi-tasking hierarchy,12,3
6792,Stand-alone zero-defect challenge,150,3
6793,Inverse holistic open architecture,27,3
6794,Inverse holistic open architecture,34,3
6795,Inverse holistic open architecture,6,3
6796,Inverse holistic open architecture,31,3
6797,Inverse holistic open architecture,27,3
6798,Self-enabling leadingedge utilization,4,3
6799,Customizable object-oriented support,41,3
6800,Customizable object-oriented support,39,3
6801,Customizable object-oriented support,29,3
6802,Fundamental grid-enabled definition,29,3
6803,Enterprise-wide stable synergy,28,3
6804,Enterprise-wide stable synergy,6,3
6805,Customer-focused high-level flexibility,97,3
6806,Enterprise-wide stable synergy,29,3
6807,Enterprise-wide stable synergy,41,3
6808,Customer-focused high-level flexibility,79,3
6809,Multi-channeled foreground adapter,36,3
6810,Multi-channeled foreground adapter,23,3
6811,Multi-channeled foreground adapter,5,3
6812,Customer-focused high-level flexibility,157,3
6813,Multi-channeled foreground adapter,41,3
6814,Multi-channeled foreground adapter,31,3
6815,Fundamental grid-enabled definition,47,3
6816,Customer-focused high-level flexibility,215,3
6817,Horizontal didactic standardization,44,3
6818,Customer-focused high-level flexibility,178,3
6819,Fundamental grid-enabled definition,43,3
6820,Fundamental grid-enabled definition,15,3
6821,Customer-focused high-level flexibility,83,3
6822,Secured reciprocal support,35,3
6823,Secured reciprocal support,29,3
6824,Customer-focused high-level flexibility,161,3
6825,Customer-focused high-level flexibility,226,3
6826,Horizontal didactic standardization,44,3
6827,Customer-focused high-level flexibility,243,3
6828,Horizontal didactic standardization,2,3
6829,Customer-focused high-level flexibility,106,3
6830,Horizontal didactic standardization,9,3
6831,Stand-alone zero-defect challenge,107,3
6832,Multi-channeled foreground service-desk,207,3
6833,Profound methodical forecast,32,3
6834,Up-sized 24hour moratorium,41,3
6835,Organic zero tolerance policy,56,3
6836,Vision-oriented well-modulated database,8,3
6837,Vision-oriented well-modulated database,15,3
6838,Vision-oriented well-modulated database,40,3
6839,Organic zero tolerance policy,113,3
6840,Compatible eco-centric benchmark,32,3
6841,Compatible eco-centric benchmark,16,3
6842,Compatible eco-centric benchmark,13,3
6843,Ergonomic explicit emulation,113,3
6844,Ergonomic explicit emulation,142,3
6845,Compatible eco-centric benchmark,17,3
6846,Ergonomic explicit emulation,202,3
6847,Monitored value-added challenge,48,3
6848,Ergonomic explicit emulation,168,3
6849,Ergonomic explicit emulation,87,3
6850,Ergonomic explicit emulation,116,3
6851,Monitored value-added challenge,33,3
6852,Advanced analyzing knowledge user,21,3
6853,Optional optimizing moderator,215,3
6854,Advanced analyzing knowledge user,48,3
6855,Vision-oriented interactive matrix,4,3
6856,Vision-oriented interactive matrix,11,3
6857,Vision-oriented interactive matrix,45,3
6858,Vision-oriented interactive matrix,15,3
6859,Reverse-engineered client-server portal,43,3
6860,Mandatory reciprocal productivity,200,3
6861,Reverse-engineered client-server portal,44,3
6862,Mandatory reciprocal productivity,73,3
6863,Mandatory reciprocal productivity,95,3
6864,Organic zero tolerance policy,175,3
6865,Configurable zero-defect approach,32,3
6866,Organic zero tolerance policy,183,3
6867,Versatile intermediate process improvement,36,3
6868,Multi-channeled foreground service-desk,186,3
6869,Multi-channeled foreground service-desk,208,3
6870,Cross-platform optimizing solution,38,3
6871,Cross-platform optimizing solution,27,3
6872,Multi-channeled foreground service-desk,125,3
6873,Cross-platform optimizing solution,24,3
6874,Multi-channeled foreground service-desk,170,3
6875,Multi-channeled foreground service-desk,92,3
6876,Multi-channeled foreground service-desk,197,3
6877,Exclusive dedicated middleware,14,3
6878,Exclusive dedicated middleware,47,3
6879,Versatile intermediate process improvement,20,3
6880,Versatile intermediate process improvement,34,3
6881,Organic zero tolerance policy,145,3
6882,Configurable zero-defect approach,47,3
6883,Organic zero tolerance policy,76,3
6884,Organic zero tolerance policy,240,3
6885,Organic zero tolerance policy,239,3
6886,Compatible modular policy,6,3
6887,Compatible modular policy,47,3
6888,Compatible modular policy,3,3
6889,Organic zero tolerance policy,89,3
6890,Compatible modular policy,11,3
6891,Realigned discrete Internet solution,47,3
6892,Realigned discrete Internet solution,22,3
6893,Organic zero tolerance policy,84,3
6894,Realigned discrete Internet solution,10,3
6895,Configurable zero-defect approach,37,3
6896,Enterprise-wide hybrid open architecture,67,3
6897,Enterprise-wide hybrid open architecture,94,3
6898,Enterprise-wide hybrid open architecture,81,3
6899,Phased actuating Graphic Interface,217,3
6900,Inverse encompassing circuit,130,3
6901,Inverse encompassing circuit,72,3
